Accident_ID,Date,Location,Severity,Weather,Road_Condition,Vehicle_Count,Casualties
1571,2023-10-09,Roberthaven,Fatal,Rainy,Dry,3,3
1572,2023-11-22,North Stephen,Severe,Snowy,Dry,1,4
1573,2023-07-02,New Ginaburgh,Fatal,Stormy,Oil Spill,3,6
1574,2025-04-20,Port Brandon,Fatal,Snowy,Oil Spill,4,4
1575,2024-04-09,West Aaron,Major,Snowy,Wet,5,3
1576,2022-08-06,Walkertown,Fatal,Clear,Wet,1,2
1577,2023-10-31,South Ronaldview,Severe,Rainy,Snowy,3,8
1578,2023-02-27,North Madison,Severe,Snowy,Icy,4,2
1579,2023-06-19,East Nathanielbury,Major,Clear,Icy,2,7
1580,2023-12-25,Morseville,Minor,Rainy,Wet,2,2
1581,2025-01-13,Port Jonathan,Severe,Clear,Wet,4,7
1582,2022-06-21,Mitchellfurt,Severe,Stormy,Snowy,2,5
1583,2023-10-09,Hayestown,Fatal,Clear,Icy,2,5
1584,2023-04-03,Andreaburgh,Major,Rainy,Oil Spill,4,2
1585,2024-06-02,Mendezburgh,Fatal,Stormy,Icy,4,6
1586,2022-07-27,Port Nicholasville,Major,Clear,Dry,5,5
1587,2022-09-06,West Cheryltown,Fatal,Stormy,Wet,5,1
1588,2024-10-14,Brianborough,Severe,Foggy,Wet,3,0
1589,2025-01-31,New Brett,Severe,Snowy,Dry,4,7
1590,2023-10-25,Port Jennifer,Fatal,Stormy,Dry,5,5
1591,2023-07-23,New Steven,Major,Clear,Wet,2,7
1592,2024-02-16,West Kellyland,Minor,Clear,Oil Spill,4,8
1593,2024-09-07,West Vanessamouth,Minor,Rainy,Dry,5,7
1594,2023-03-19,Gabrielville,Severe,Snowy,Dry,4,10
1595,2025-02-07,Wadechester,Severe,Clear,Dry,1,3
1596,2024-08-03,Smithton,Severe,Snowy,Dry,1,6
1597,2023-04-04,Jenkinsside,Severe,Foggy,Snowy,3,8
1598,2024-02-27,West Kenneth,Major,Clear,Snowy,3,9
1599,2022-11-17,Heatherview,Major,Rainy,Icy,5,9
1600,2024-11-04,New Caitlinburgh,Fatal,Clear,Oil Spill,2,0
1601,2023-07-23,Lake Dianaland,Severe,Clear,Snowy,1,9
1602,2022-08-06,Connerport,Severe,Foggy,Oil Spill,4,1
1603,2023-10-18,Jacobstad,Severe,Clear,Snowy,5,10
1604,2023-08-14,Hernandezside,Severe,Clear,Icy,5,5
1605,2022-09-01,Lake Carolynbury,Fatal,Clear,Oil Spill,4,6
1606,2024-12-03,East Valerie,Major,Stormy,Oil Spill,5,8
1607,2023-11-20,South Robinland,Severe,Snowy,Dry,2,5
1608,2024-11-22,Lake Robert,Minor,Clear,Snowy,4,9
1609,2024-02-12,Acostaport,Major,Foggy,Dry,4,3
1610,2022-08-16,West Antoniochester,Major,Clear,Wet,4,7
1611,2024-10-26,South Ronaldberg,Severe,Stormy,Wet,3,7
1612,2023-07-04,New Holly,Severe,Stormy,Icy,4,7
1613,2025-05-03,Christopherberg,Minor,Clear,Icy,2,1
1614,2023-04-30,East Jamesbury,Major,Rainy,Dry,3,1
1615,2023-01-04,Port Mary,Severe,Clear,Icy,5,7
1616,2024-02-24,Lake Troymouth,Major,Foggy,Snowy,1,4
1617,2023-01-30,Lisaborough,Fatal,Snowy,Oil Spill,2,10
1618,2022-12-31,Johnsonport,Major,Snowy,Oil Spill,2,6
1619,2024-02-10,New Philipside,Minor,Foggy,Dry,5,9
1620,2023-09-29,Davidmouth,Severe,Snowy,Oil Spill,2,8
1621,2025-04-03,Port Bobbychester,Major,Snowy,Snowy,4,9
1622,2022-08-14,South Michaelport,Severe,Rainy,Dry,1,7
1623,2022-08-25,Lake Andrewmouth,Severe,Clear,Dry,1,5
1624,2024-02-22,Lake Craig,Minor,Snowy,Wet,1,4
1625,2022-09-05,North Lindsey,Major,Snowy,Snowy,3,4
1626,2024-02-01,Lindaview,Minor,Clear,Icy,3,6
1627,2025-02-19,East Maryshire,Severe,Stormy,Wet,3,4
1628,2023-05-06,Morganton,Minor,Clear,Snowy,3,7
1629,2023-04-02,Port Robert,Major,Stormy,Snowy,1,2
1630,2024-03-17,New Shawn,Major,Snowy,Oil Spill,1,2
1631,2023-07-21,Grayfurt,Major,Foggy,Dry,4,4
1632,2022-06-18,Harrismouth,Fatal,Clear,Oil Spill,5,1
1633,2024-04-24,Michaelshire,Major,Stormy,Wet,2,8
1634,2023-12-11,West Amyberg,Fatal,Rainy,Wet,5,4
1635,2023-07-23,Greenberg,Minor,Snowy,Snowy,3,0
1636,2023-09-06,New Anna,Minor,Foggy,Dry,2,3
1637,2024-11-28,Browntown,Fatal,Snowy,Dry,4,7
1638,2024-03-22,Port Jessica,Minor,Snowy,Wet,3,4
1639,2024-11-08,West David,Severe,Snowy,Wet,4,6
1640,2025-01-25,Richmondmouth,Minor,Clear,Snowy,5,7
1641,2022-08-30,South Jacob,Severe,Clear,Dry,2,8
1642,2023-03-28,Gainesbury,Severe,Stormy,Icy,1,4
1643,2023-01-06,New Debratown,Fatal,Clear,Dry,2,10
1644,2022-11-21,Willieview,Major,Snowy,Oil Spill,3,6
1645,2023-07-01,Rickyton,Minor,Snowy,Oil Spill,1,4
1646,2023-09-16,New Michaelland,Severe,Foggy,Snowy,2,9
1647,2023-10-12,Hillville,Severe,Foggy,Snowy,2,7
1648,2024-04-28,South Kristen,Fatal,Rainy,Icy,5,6
1649,2022-10-20,East Alexander,Minor,Foggy,Dry,5,5
1650,2022-11-20,Mauricestad,Major,Rainy,Dry,1,0
1651,2023-03-10,Yangbury,Severe,Foggy,Icy,2,0
1652,2023-02-15,East William,Severe,Rainy,Snowy,1,5
1653,2025-03-30,Robertsonside,Minor,Clear,Snowy,2,9
1654,2024-08-24,Lambbury,Severe,Rainy,Snowy,1,9
1655,2022-10-21,Avilatown,Minor,Clear,Snowy,5,5
1656,2022-12-09,North Jamiefort,Severe,Clear,Icy,4,1
1657,2024-09-10,Codyburgh,Minor,Stormy,Wet,2,0
1658,2022-08-30,Katherinefort,Major,Clear,Wet,2,6
1659,2022-12-22,South Aprilbury,Major,Rainy,Dry,5,4
1660,2024-07-09,West Jeffrey,Severe,Stormy,Oil Spill,5,9
1661,2023-09-19,New Richard,Minor,Foggy,Snowy,1,4
1662,2024-02-20,Kennedymouth,Severe,Rainy,Wet,5,9
1663,2023-01-15,Adamsview,Severe,Rainy,Icy,1,7
1664,2023-06-02,East Alfredview,Minor,Snowy,Icy,3,2
1665,2025-04-23,Lake Gabrielview,Severe,Snowy,Oil Spill,2,10
1666,2022-10-30,Ramirezfurt,Fatal,Rainy,Snowy,1,5
1667,2023-09-04,East Tammy,Severe,Snowy,Dry,3,2
1668,2024-02-01,North Danielside,Fatal,Stormy,Snowy,4,6
1669,2025-05-08,South Barbaraview,Severe,Foggy,Oil Spill,2,0
1670,2024-01-03,Randallfurt,Minor,Snowy,Icy,3,3
1671,2024-07-13,Michelleview,Fatal,Foggy,Dry,1,3
1672,2025-06-17,South Paige,Fatal,Foggy,Snowy,4,10
1673,2024-05-17,Simpsonport,Minor,Snowy,Oil Spill,2,9
1674,2022-10-06,New Donna,Minor,Stormy,Icy,5,1
1675,2024-09-08,South Kelseyberg,Major,Rainy,Oil Spill,3,10
1676,2022-12-26,Lake Veronicahaven,Severe,Foggy,Snowy,2,0
1677,2025-02-21,Port Ryan,Minor,Foggy,Wet,3,9
1678,2024-09-03,Alexandriabury,Minor,Stormy,Wet,3,0
1679,2024-02-18,Rebeccaberg,Severe,Rainy,Dry,3,9
1680,2024-03-28,Port Jonathan,Severe,Foggy,Dry,3,8
1681,2023-10-24,Donnaview,Minor,Snowy,Snowy,4,1
1682,2024-07-11,Cochrantown,Major,Clear,Snowy,3,4
1683,2025-03-26,North Stevenhaven,Minor,Rainy,Dry,5,0
1684,2023-05-08,West Jason,Major,Snowy,Icy,1,0
1685,2022-07-02,Port Kristymouth,Severe,Stormy,Dry,5,0
1686,2025-04-26,East Alyssafort,Major,Foggy,Snowy,2,6
1687,2023-05-14,Caitlinfort,Major,Snowy,Wet,1,7
1688,2023-02-10,Bondview,Severe,Clear,Snowy,5,3
1689,2024-03-30,Morrisberg,Minor,Stormy,Snowy,1,10
1690,2025-05-10,Lake Jennifer,Severe,Clear,Oil Spill,1,6
1691,2024-01-26,Lake Andreahaven,Minor,Clear,Oil Spill,2,1
1692,2024-04-27,Randolphport,Fatal,Foggy,Dry,2,7
1693,2023-10-03,Derekview,Fatal,Rainy,Wet,2,3
1694,2024-09-01,Marshallberg,Minor,Rainy,Icy,3,7
1695,2023-04-30,Loriburgh,Minor,Clear,Wet,1,6
1696,2024-07-10,Mcbridemouth,Major,Snowy,Snowy,2,7
1697,2024-09-28,Galvanmouth,Major,Clear,Snowy,4,1
1698,2023-02-15,Morenotown,Major,Foggy,Icy,4,10
1699,2023-03-01,West Christopherland,Minor,Rainy,Oil Spill,4,7
1700,2023-10-03,South Kevin,Fatal,Rainy,Dry,2,1
1701,2024-07-01,New Kellyburgh,Fatal,Clear,Oil Spill,5,5
1702,2023-02-03,Douglasland,Minor,Rainy,Oil Spill,1,10
1703,2022-09-15,Andrewsfurt,Minor,Rainy,Snowy,1,3
1704,2022-11-17,Thomasborough,Major,Snowy,Icy,1,8
1705,2022-06-19,East Russellview,Fatal,Stormy,Dry,2,6
1706,2024-09-03,South Jennifer,Minor,Clear,Icy,1,4
1707,2024-12-04,New Kimberlyhaven,Fatal,Rainy,Oil Spill,2,5
1708,2024-07-25,Natashaland,Severe,Rainy,Snowy,4,3
1709,2024-03-31,East Michaelborough,Minor,Snowy,Oil Spill,3,3
1710,2022-08-28,Morganfurt,Minor,Stormy,Wet,3,9
1711,2025-05-20,Troytown,Severe,Rainy,Wet,3,6
1712,2022-10-31,Sandraville,Minor,Snowy,Snowy,5,9
1713,2024-06-25,North Michelle,Fatal,Clear,Dry,1,6
1714,2024-05-14,Kelliborough,Major,Snowy,Dry,4,8
1715,2024-05-11,Brownmouth,Minor,Snowy,Snowy,4,4
1716,2024-05-22,West Dan,Minor,Clear,Dry,2,10
1717,2024-03-01,Smithland,Major,Stormy,Wet,2,7
1718,2024-05-09,North Judithbury,Major,Snowy,Snowy,4,0
1719,2022-10-24,Lake Amandashire,Major,Stormy,Icy,2,3
1720,2023-12-20,Sharonstad,Fatal,Rainy,Snowy,4,1
1721,2023-04-11,Mortonhaven,Major,Stormy,Snowy,2,1
1722,2024-06-19,Lake Eileen,Severe,Snowy,Dry,1,2
1723,2022-10-27,Lake Amandaborough,Severe,Foggy,Snowy,1,4
1724,2024-07-17,Port Sarah,Fatal,Stormy,Wet,3,1
1725,2022-09-28,Lake Michelle,Fatal,Rainy,Oil Spill,3,6
1726,2023-03-02,Millerside,Severe,Clear,Icy,1,8
1727,2023-11-07,Ramirezchester,Major,Foggy,Icy,3,10
1728,2022-10-26,South Christopher,Severe,Clear,Wet,4,9
1729,2024-04-25,North Joshuaton,Fatal,Stormy,Dry,3,10
1730,2023-01-06,Nathanchester,Major,Rainy,Dry,4,4
1731,2022-06-26,West Sethview,Minor,Stormy,Oil Spill,2,3
1732,2022-10-13,West Dennis,Major,Snowy,Wet,4,3
1733,2024-05-12,Cochranhaven,Minor,Clear,Oil Spill,2,7
1734,2023-01-18,New Thomas,Severe,Snowy,Oil Spill,2,4
1735,2024-05-21,Lake Wayne,Minor,Snowy,Snowy,1,7
1736,2024-07-17,Levychester,Fatal,Clear,Dry,1,4
1737,2022-07-07,Dennisberg,Minor,Stormy,Oil Spill,5,0
1738,2024-03-09,Port Kendra,Severe,Stormy,Icy,5,0
1739,2022-12-04,Middletontown,Severe,Rainy,Oil Spill,2,3
1740,2024-10-05,West Tammy,Severe,Rainy,Snowy,1,10
1741,2022-09-05,Lake Matthew,Minor,Clear,Oil Spill,2,4
1742,2025-06-14,North Brookemouth,Minor,Snowy,Icy,3,3
1743,2024-02-11,Kaylatown,Minor,Stormy,Icy,1,4
1744,2024-07-13,Ginatown,Major,Rainy,Dry,1,5
1745,2025-03-30,Port Mary,Major,Clear,Wet,3,10
1746,2022-08-15,New Tinastad,Severe,Stormy,Icy,2,9
1747,2023-01-26,Greenborough,Major,Stormy,Oil Spill,4,1
1748,2024-07-11,Lake Petertown,Fatal,Clear,Icy,4,5
1749,2022-07-01,West Jessica,Minor,Rainy,Dry,4,3
1750,2025-02-25,Campbelltown,Fatal,Clear,Wet,4,7
1751,2024-07-31,Travisside,Major,Stormy,Oil Spill,2,10
1752,2024-03-30,New Derrickfort,Minor,Stormy,Snowy,1,3
1753,2024-12-16,South Elizabeth,Severe,Snowy,Dry,4,1
1754,2025-05-05,Kristaton,Severe,Rainy,Oil Spill,1,7
1755,2023-02-23,South Catherinehaven,Severe,Stormy,Snowy,5,9
1756,2025-05-28,Johnstad,Severe,Clear,Wet,2,1
1757,2025-05-01,Debbieburgh,Fatal,Stormy,Oil Spill,2,5
1758,2023-03-02,Johnburgh,Minor,Stormy,Snowy,5,0
1759,2023-02-09,East Jesse,Minor,Clear,Snowy,2,6
1760,2024-10-20,Michaelshire,Minor,Clear,Dry,3,5
1761,2024-12-05,North Tarastad,Major,Rainy,Icy,3,5
1762,2024-01-26,Royfurt,Severe,Foggy,Wet,2,1
1763,2023-11-21,East Jessicatown,Fatal,Foggy,Snowy,5,10
1764,2024-12-25,South Carolinemouth,Severe,Foggy,Oil Spill,3,1
1765,2023-04-16,North Thomasside,Minor,Foggy,Icy,4,0
1766,2023-05-19,Hughesburgh,Minor,Clear,Wet,4,3
1767,2023-12-25,Port Ashleyview,Major,Clear,Wet,2,9
1768,2024-05-23,South Jacquelineberg,Minor,Snowy,Wet,1,9
1769,2025-03-30,West Davidside,Fatal,Foggy,Icy,2,1
1770,2022-07-31,Danielberg,Minor,Rainy,Dry,5,7
1771,2022-07-17,North Nichole,Fatal,Rainy,Dry,4,7
1772,2024-10-21,East Kimberlyshire,Major,Snowy,Snowy,1,8
1773,2024-08-12,North Gabrielleberg,Major,Stormy,Snowy,4,1
1774,2024-08-10,Phamfort,Fatal,Foggy,Icy,2,10
1775,2023-12-27,North Julie,Fatal,Snowy,Oil Spill,4,6
1776,2022-11-21,Carlaland,Major,Clear,Snowy,2,2
1777,2024-02-18,Jasonfort,Fatal,Rainy,Dry,4,1
1778,2022-08-20,Jenningsborough,Severe,Snowy,Wet,3,4
1779,2022-12-19,Larsenside,Fatal,Rainy,Oil Spill,5,2
1780,2023-10-13,Lake Matthewbury,Major,Snowy,Dry,1,1
1781,2024-01-02,Andreaton,Severe,Stormy,Dry,5,4
1782,2024-07-22,Kurtmouth,Severe,Clear,Icy,1,1
1783,2023-04-23,Chavezland,Fatal,Stormy,Wet,3,2
1784,2024-03-01,North Joseph,Fatal,Snowy,Snowy,5,7
1785,2024-07-18,South Christina,Major,Stormy,Snowy,1,10
1786,2023-10-02,New Warrenville,Minor,Rainy,Dry,3,5
1787,2023-09-02,East Gregory,Fatal,Rainy,Dry,4,5
1788,2023-07-23,West Peter,Minor,Snowy,Wet,4,9
1789,2024-12-24,New Robert,Minor,Clear,Icy,5,9
1790,2022-10-18,Michellemouth,Minor,Foggy,Icy,1,9
1791,2025-01-12,North Hunter,Severe,Snowy,Icy,1,0
1792,2024-06-22,Louisville,Minor,Clear,Dry,4,6
1793,2022-07-13,West Christopherfurt,Severe,Clear,Snowy,3,3
1794,2024-03-15,Richmouth,Minor,Snowy,Icy,2,10
1795,2023-05-09,Lake Brent,Severe,Clear,Icy,2,1
1796,2024-08-27,Danielview,Major,Clear,Snowy,2,3
1797,2023-09-24,North Taylorbury,Fatal,Stormy,Dry,2,9
1798,2023-12-12,East William,Fatal,Stormy,Icy,5,10
1799,2023-12-30,Alexisland,Minor,Rainy,Snowy,4,5
1800,2024-11-12,Floydport,Minor,Stormy,Snowy,1,6
1801,2023-04-30,Mitchellville,Major,Stormy,Dry,3,5
1802,2024-02-09,Connerchester,Severe,Foggy,Oil Spill,4,7
1803,2024-12-16,Jenniferberg,Minor,Snowy,Oil Spill,3,10
1804,2022-08-23,Hallland,Fatal,Stormy,Icy,5,9
1805,2024-01-03,Colinside,Minor,Foggy,Wet,3,8
1806,2023-10-11,Andrewview,Major,Snowy,Icy,2,0
1807,2024-02-01,East Raymondport,Severe,Foggy,Wet,3,3
1808,2024-08-30,Masonland,Major,Stormy,Icy,1,4
1809,2025-05-22,Port Erichaven,Fatal,Rainy,Icy,3,3
1810,2025-05-04,Donnamouth,Major,Foggy,Wet,2,8
1811,2022-06-18,East Jennifer,Minor,Rainy,Oil Spill,1,9
1812,2025-03-03,North Mitchellhaven,Major,Clear,Oil Spill,3,9
1813,2022-06-27,South Marcberg,Major,Snowy,Wet,1,6
1814,2023-02-10,Lynchburgh,Fatal,Clear,Icy,4,6
1815,2022-11-16,Port Julieport,Fatal,Snowy,Icy,4,4
1816,2025-06-11,Andreatown,Fatal,Rainy,Icy,2,4
1817,2023-09-08,Ericfurt,Severe,Foggy,Icy,3,9
1818,2025-03-15,North Larry,Major,Foggy,Icy,5,8
1819,2023-12-17,Tiffanyborough,Severe,Clear,Icy,4,8
1820,2023-05-17,Austinton,Major,Stormy,Wet,3,8
1821,2024-06-09,East Tonyaside,Minor,Clear,Oil Spill,3,0
1822,2023-05-07,South Bryan,Severe,Rainy,Dry,5,10
1823,2022-12-19,West Nicholas,Severe,Foggy,Snowy,1,7
1824,2024-05-21,Port Scott,Major,Stormy,Snowy,2,5
1825,2024-02-18,East Annborough,Major,Snowy,Dry,2,10
1826,2022-10-03,Port Monicaberg,Fatal,Snowy,Wet,5,10
1827,2023-10-22,Lake Jeremy,Minor,Stormy,Dry,1,9
1828,2024-07-24,New Elizabethfort,Minor,Stormy,Oil Spill,1,8
1829,2024-12-27,Jorgefurt,Fatal,Stormy,Oil Spill,3,8
1830,2022-08-23,Ayalaburgh,Fatal,Stormy,Dry,2,4
1831,2024-11-03,North Philipland,Severe,Clear,Dry,2,7
1832,2023-07-19,West Josephview,Fatal,Rainy,Snowy,4,5
1833,2023-12-16,New Nathanielton,Severe,Rainy,Snowy,1,6
1834,2023-03-17,Douglasview,Severe,Clear,Dry,2,8
1835,2023-09-09,East Regina,Fatal,Snowy,Wet,3,9
1836,2023-06-15,Robertsonside,Minor,Snowy,Oil Spill,3,7
1837,2023-04-24,Nancyfurt,Fatal,Foggy,Wet,1,3
1838,2024-04-29,Schmittfort,Major,Rainy,Oil Spill,4,4
1839,2025-02-09,West Walter,Severe,Foggy,Snowy,5,3
1840,2025-03-01,Port Kimberly,Severe,Stormy,Oil Spill,5,6
1841,2025-03-23,North Jasonfort,Severe,Stormy,Icy,5,0
1842,2024-10-31,Ronaldview,Minor,Clear,Oil Spill,4,4
1843,2024-12-04,Pamelaside,Major,Foggy,Wet,2,0
1844,2023-05-26,West Tammymouth,Fatal,Foggy,Oil Spill,2,0
1845,2024-01-26,Pattonfort,Fatal,Rainy,Icy,4,9
1846,2024-06-22,West Ann,Minor,Snowy,Dry,4,10
1847,2023-07-01,New Leahfort,Major,Stormy,Snowy,4,9
1848,2024-05-30,Pamelastad,Fatal,Stormy,Oil Spill,4,8
1849,2023-10-05,Douglaston,Fatal,Snowy,Dry,5,8
1850,2024-12-17,Danielberg,Fatal,Stormy,Dry,1,5
1851,2023-02-06,East Billyborough,Major,Rainy,Snowy,2,2
1852,2022-12-18,West Gerald,Major,Foggy,Dry,5,10
1853,2023-12-13,Vargasfort,Fatal,Stormy,Wet,5,10
1854,2025-03-09,Williamsfort,Severe,Foggy,Oil Spill,1,1
1855,2025-05-12,New Timothy,Severe,Stormy,Snowy,2,6
1856,2022-06-22,Kinghaven,Fatal,Clear,Oil Spill,4,8
1857,2025-06-07,West Brianmouth,Fatal,Snowy,Dry,5,1
1858,2025-04-15,North Sherrybury,Major,Clear,Icy,3,7
1859,2022-08-23,Farrellfurt,Major,Foggy,Dry,1,6
1860,2022-10-14,Hodgeton,Fatal,Stormy,Wet,5,7
1861,2024-01-17,New Victorport,Major,Clear,Dry,1,0
1862,2025-01-08,Lake Amber,Fatal,Snowy,Wet,4,7
1863,2023-02-25,South Laurenshire,Minor,Snowy,Oil Spill,4,5
1864,2025-04-25,Bennettborough,Major,Snowy,Dry,4,5
1865,2024-11-10,Lake Andremouth,Fatal,Rainy,Wet,2,1
1866,2023-10-14,Port Maria,Fatal,Stormy,Wet,4,4
1867,2023-01-24,South Kathrynton,Major,Stormy,Wet,2,3
1868,2022-07-03,West Thomas,Severe,Clear,Oil Spill,1,7
1869,2023-09-22,West Kennethborough,Severe,Stormy,Oil Spill,2,10
1870,2024-12-05,Port Douglasstad,Fatal,Clear,Oil Spill,5,7
1871,2022-12-07,Lake Tina,Severe,Stormy,Icy,4,7
1872,2022-07-14,Port Joseborough,Severe,Clear,Snowy,3,3
1873,2024-07-21,Williambury,Major,Clear,Wet,5,8
1874,2022-10-13,Jeffbury,Fatal,Rainy,Dry,1,0
1875,2023-06-14,West Jonathanport,Major,Clear,Wet,5,2
1876,2024-01-29,South Jenniferbury,Severe,Stormy,Icy,5,3
1877,2023-11-03,Smithton,Severe,Foggy,Dry,5,4
1878,2024-11-20,Boonestad,Major,Foggy,Dry,3,9
1879,2023-12-01,Lake Jacobside,Fatal,Foggy,Snowy,2,8
1880,2023-04-09,Paulview,Minor,Foggy,Oil Spill,4,4
1881,2023-07-06,Lake Ashley,Fatal,Foggy,Wet,1,2
1882,2023-06-11,South Katrina,Major,Snowy,Icy,1,1
1883,2023-06-23,Poncehaven,Minor,Clear,Snowy,3,2
1884,2024-09-16,New Richardhaven,Fatal,Clear,Wet,4,6
1885,2022-10-22,Smithstad,Minor,Foggy,Icy,2,0
1886,2022-07-21,Angelicaside,Minor,Rainy,Oil Spill,2,8
1887,2023-06-22,Romanchester,Fatal,Stormy,Oil Spill,3,9
1888,2022-12-09,Donnafurt,Severe,Stormy,Icy,1,9
1889,2024-05-06,Rogerborough,Severe,Stormy,Dry,4,6
1890,2024-07-16,Taylorside,Severe,Foggy,Oil Spill,1,1
1891,2024-03-03,Lake Paul,Fatal,Stormy,Dry,4,2
1892,2023-11-17,Tinamouth,Minor,Stormy,Icy,1,9
1893,2022-12-28,New Natalieville,Minor,Foggy,Dry,4,1
1894,2022-11-30,East Eric,Minor,Foggy,Snowy,2,5
1895,2023-08-10,New Sarah,Fatal,Clear,Snowy,2,7
1896,2024-11-09,Crawfordburgh,Major,Clear,Wet,3,0
1897,2024-05-04,South Leahport,Severe,Foggy,Icy,5,9
1898,2023-09-21,Teresastad,Minor,Snowy,Icy,2,10
1899,2023-07-25,Jerryfurt,Fatal,Clear,Dry,4,0
1900,2023-05-01,Collinsmouth,Fatal,Snowy,Oil Spill,1,0
1901,2023-02-14,Port Sylviaville,Severe,Stormy,Dry,4,3
1902,2024-07-10,West Andrew,Fatal,Rainy,Dry,3,2
1903,2023-10-22,New Garrettmouth,Minor,Stormy,Wet,5,7
1904,2022-10-29,North Rebeccaside,Severe,Snowy,Icy,4,3
1905,2024-03-10,West Sarah,Severe,Foggy,Snowy,5,8
1906,2024-08-15,North Joshua,Major,Foggy,Dry,2,10
1907,2024-10-28,East Andrewton,Major,Rainy,Dry,2,0
1908,2023-10-06,East Brianside,Major,Snowy,Snowy,1,4
1909,2025-06-04,Johnsonland,Minor,Stormy,Oil Spill,4,0
1910,2022-06-30,West Michael,Severe,Rainy,Icy,1,0
1911,2022-09-13,Richardchester,Fatal,Snowy,Oil Spill,2,4
1912,2023-02-14,Port Michael,Severe,Stormy,Snowy,2,8
1913,2023-10-09,North Amyfort,Severe,Foggy,Oil Spill,1,3
1914,2023-07-04,South Jamie,Minor,Snowy,Icy,2,3
1915,2024-10-10,Jordanhaven,Fatal,Snowy,Icy,3,1
1916,2025-01-10,West Jennifershire,Fatal,Snowy,Oil Spill,3,3
1917,2024-02-09,West Johnport,Minor,Foggy,Dry,4,1
1918,2025-05-10,Smithhaven,Major,Clear,Icy,3,0
1919,2025-02-21,Mitchellstad,Fatal,Clear,Dry,1,7
1920,2025-02-26,Leeshire,Major,Rainy,Snowy,3,2
1921,2025-02-20,Amberton,Fatal,Snowy,Dry,2,10
1922,2024-06-05,Lake Grace,Severe,Rainy,Snowy,4,10
1923,2023-01-04,Brucestad,Major,Foggy,Oil Spill,1,1
1924,2023-06-30,Alexandermouth,Fatal,Foggy,Dry,2,9
1925,2023-02-23,Whitefurt,Severe,Snowy,Oil Spill,2,10
1926,2023-02-21,Patricktown,Minor,Clear,Oil Spill,2,3
1927,2025-02-17,West Alexandra,Major,Foggy,Snowy,1,7
1928,2022-09-14,Nelsonchester,Major,Clear,Icy,5,5
1929,2025-04-07,Stevenshire,Severe,Foggy,Oil Spill,1,4
1930,2023-05-23,North Derrick,Severe,Clear,Icy,3,6
1931,2023-03-28,Port Thomasstad,Minor,Stormy,Snowy,4,1
1932,2025-05-04,Caseyville,Fatal,Clear,Icy,2,2
1933,2024-07-15,Jacksontown,Minor,Snowy,Dry,1,0
1934,2024-11-18,Roberthaven,Minor,Foggy,Oil Spill,2,1
1935,2023-12-23,Davidfort,Fatal,Clear,Oil Spill,5,2
1936,2023-11-17,East Marissa,Fatal,Clear,Snowy,4,5
1937,2025-04-09,Paulshire,Severe,Foggy,Dry,2,5
1938,2023-09-14,Jameschester,Major,Clear,Oil Spill,2,4
1939,2023-07-03,West James,Minor,Clear,Dry,3,0
1940,2025-01-18,Richardland,Major,Foggy,Oil Spill,1,5
1941,2025-02-21,Oscarland,Severe,Clear,Icy,3,3
1942,2022-08-24,Deborahton,Major,Rainy,Wet,1,0
1943,2024-10-20,West Mitchellborough,Severe,Rainy,Oil Spill,1,4
1944,2023-07-23,Lake Michaelmouth,Major,Foggy,Oil Spill,3,2
1945,2025-03-16,Millsborough,Minor,Stormy,Icy,3,8
1946,2023-12-30,South Mark,Major,Clear,Snowy,5,9
1947,2024-11-13,Lake Davidchester,Fatal,Rainy,Snowy,1,10
1948,2022-11-10,New Margaretton,Severe,Foggy,Wet,5,8
1949,2023-04-02,East John,Fatal,Rainy,Wet,3,10
1950,2022-07-07,Jenningsville,Fatal,Stormy,Snowy,1,7
1951,2023-04-05,Rossshire,Major,Stormy,Oil Spill,4,3
1952,2025-06-03,Port Amber,Major,Clear,Oil Spill,3,5
1953,2022-10-21,Richardfort,Major,Foggy,Snowy,2,7
1954,2022-07-17,Victormouth,Severe,Foggy,Dry,1,7
1955,2024-09-05,New Tina,Major,Clear,Dry,5,4
1956,2024-01-26,Reyesbury,Major,Snowy,Icy,4,1
1957,2023-08-04,South Wendymouth,Severe,Snowy,Oil Spill,2,8
1958,2023-06-06,West Tonya,Severe,Snowy,Wet,5,2
1959,2024-01-28,West Henry,Major,Snowy,Snowy,1,8
1960,2023-09-24,Mcgrathview,Fatal,Stormy,Dry,1,6
1961,2024-05-07,Lake Anaburgh,Fatal,Clear,Icy,5,9
1962,2024-04-05,East Saraton,Fatal,Stormy,Icy,2,3
1963,2025-05-24,East Taylor,Minor,Rainy,Icy,5,8
1964,2022-09-17,Brianstad,Minor,Stormy,Icy,5,6
1965,2024-10-17,New Jennafurt,Minor,Foggy,Wet,3,5
1966,2024-12-11,Apriltown,Minor,Rainy,Dry,2,4
1967,2023-06-30,Leblancton,Minor,Snowy,Oil Spill,1,2
1968,2022-08-08,East Connie,Fatal,Clear,Wet,4,0
1969,2023-03-30,Hallchester,Severe,Clear,Oil Spill,1,8
1970,2024-02-13,North Charlesbury,Minor,Stormy,Snowy,3,9
1971,2024-11-05,Brownside,Severe,Snowy,Icy,1,0
1972,2023-06-08,Gonzaleschester,Fatal,Foggy,Oil Spill,5,9
1973,2025-01-01,Lake Penny,Minor,Clear,Dry,1,8
1974,2023-01-09,Cindyside,Minor,Snowy,Dry,4,10
